Customer_ID,Customer_Name,Age,Gender,City,State,Customer_Segment,Occupation,Monthly_Income,Account_Open_Year,Preferred_Payment_Mode,Preferred_Device
CUST1480,Megha Babu,56,Female,Kolkata,West Bengal,Salaried,Software Engineer,104728,2025,UPI,Tablet
CUST1481,Patrick Pillay,25,Female,Jaipur,Rajasthan,Student,MBA Student,183929,2021,UPI,Mobile
CUST1482,Zayyan Bhargava,75,Female,Pune,Maharashtra,Senior Citizen,Retired Government Officer,85645,2017,UPI,Mobile
CUST1483,Idika Bala,63,Male,Hyderabad,Telangana,Business,Consultant,75129,2022,Net Banking,Tablet
CUST1484,Sneha Ratti,34,Male,Chennai,Tamil Nadu,Salaried,Doctor,91417,2022,UPI,Tablet
CUST1485,Yadavi Chhabra,52,Male,Delhi,Delhi,Business,Trader,59486,2020,Credit Card,Laptop
CUST1486,Victor Mandal,26,Male,Hyderabad,Telangana,Salaried,Software Engineer,221636,2021,Debit Card,Laptop
CUST1487,Wazir Devi,33,Male,Kolkata,West Bengal,Business,Trader,30192,2020,UPI,Laptop
CUST1488,Chandani Bakshi,25,Male,Jaipur,Rajasthan,Student,Medical Student,162917,2025,Debit Card,Tablet
CUST1489,Chameli Puri,20,Male,Kolkata,West Bengal,Student,College Student,110008,2016,Credit Card,Mobile
CUST1490,Lipika Balasubramanian,37,Male,Pune,Maharashtra,Salaried,Teacher,202812,2024,Debit Card,Laptop
CUST1491,Xiti Rai,52,Male,Kolkata,West Bengal,Salaried,Bank Manager,217212,2025,Debit Card,Laptop
CUST1492,Zansi Mandal,42,Female,Hyderabad,Telangana,Salaried,Bank Manager,175253,2016,UPI,Laptop
CUST1493,Sara Lad,71,Female,Jaipur,Rajasthan,Senior Citizen,Retired Government Officer,194837,2026,UPI,Mobile
CUST1494,Manbir Bhardwaj,31,Female,Bengaluru,Karnataka,Salaried,Bank Manager,105820,2016,Credit Card,Tablet
CUST1495,Triya Randhawa,42,Male,Jaipur,Rajasthan,Business,Restaurant Owner,132854,2019,Credit Card,Tablet
CUST1496,Damini Ben,28,Female,Ahmedabad,Gujarat,Business,Consultant,49288,2023,Debit Card,Mobile
CUST1497,Ekanta Sethi,39,Female,Pune,Maharashtra,Salaried,Teacher,159513,2013,Net Banking,Mobile
CUST1498,Janya Madan,55,Female,Kolkata,West Bengal,Salaried,Civil Engineer,37806,2022,Debit Card,Laptop
CUST1499,Yug Madan,30,Male,Jaipur,Rajasthan,Business,Consultant,208207,2020,UPI,Tablet
CUST1500,Vasatika Karan,64,Female,Ahmedabad,Gujarat,Senior Citizen,Retired Banker,77304,2023,UPI,Tablet
CUST1501,Vasudha Karan,43,Female,Chennai,Tamil Nadu,Salaried,Teacher,164008,2021,UPI,Mobile
CUST1502,Urvashi Oommen,46,Male,Pune,Maharashtra,Business,Consultant,201446,2012,Net Banking,Mobile
CUST1503,Yadavi Sur,76,Female,Kolkata,West Bengal,Senior Citizen,Retired Teacher,99751,2025,Debit Card,Tablet
CUST1504,Ranveer Chatterjee,40,Female,Bengaluru,Karnataka,Salaried,Teacher,52167,2019,Credit Card,Tablet
CUST1505,Gaurika Pau,43,Male,Kolkata,West Bengal,Business,Restaurant Owner,89692,2012,Credit Card,Mobile
CUST1506,Sneha Dua,41,Male,Mumbai,Maharashtra,Salaried,Teacher,135383,2016,Debit Card,Mobile
CUST1507,Jason Mahal,54,Female,Mumbai,Maharashtra,Business,Consultant,192636,2026,Debit Card,Tablet
CUST1508,Siddharth Sanghvi,25,Female,Hyderabad,Telangana,Student,Engineering Student,123751,2025,Net Banking,Laptop
CUST1509,Garima Nori,20,Female,Pune,Maharashtra,Student,Medical Student,180565,2012,Net Banking,Tablet
CUST1510,Aadi Sha,20,Male,Lucknow,Uttar Pradesh,Student,College Student,48445,2014,Debit Card,Laptop
CUST1511,Lohit Nair,33,Female,Kolkata,West Bengal,Business,Business Owner,145793,2015,UPI,Laptop
CUST1512,Bhavya Parmar,24,Male,Delhi,Delhi,Student,College Student,206154,2025,UPI,Tablet
CUST1513,Bhavya Dutta,61,Female,Mumbai,Maharashtra,Senior Citizen,Retired Army Officer,69541,2021,Net Banking,Laptop
CUST1514,Nakul Kibe,79,Male,Lucknow,Uttar Pradesh,Senior Citizen,Retired Teacher,88810,2020,Debit Card,Tablet
CUST1515,Advika Brahmbhatt,23,Female,Mumbai,Maharashtra,Student,Medical Student,154921,2023,Credit Card,Mobile
CUST1516,Yagnesh Chauhan,23,Male,Mumbai,Maharashtra,Student,MBA Student,39550,2013,Net Banking,Mobile
CUST1517,Januja Narayan,52,Male,Delhi,Delhi,Salaried,Marketing Executive,70593,2019,Debit Card,Tablet
CUST1518,Chakrika Pathak,25,Female,Jaipur,Rajasthan,Student,College Student,37265,2025,Credit Card,Laptop
CUST1519,Sachi Amble,59,Female,Bengaluru,Karnataka,Business,Trader,25471,2021,Debit Card,Tablet
CUST1520,Gayathri Som,51,Male,Mumbai,Maharashtra,Business,Consultant,197610,2016,Net Banking,Tablet
CUST1521,Ojasvi Ranganathan,35,Female,Lucknow,Uttar Pradesh,Salaried,HR Manager,31701,2015,UPI,Mobile
CUST1522,Qushi Deo,60,Male,Hyderabad,Telangana,Senior Citizen,Retired Banker,236143,2016,Debit Card,Laptop
CUST1523,Niharika Bora,20,Male,Pune,Maharashtra,Student,College Student,161173,2013,Net Banking,Mobile
CUST1524,Leela Sridhar,42,Female,Jaipur,Rajasthan,Business,Trader,140683,2020,Credit Card,Tablet
CUST1525,Aarush Vala,35,Female,Hyderabad,Telangana,Salaried,Teacher,101458,2018,Net Banking,Tablet
CUST1526,Bhavna Thaker,22,Female,Kolkata,West Bengal,Student,Medical Student,82189,2025,Net Banking,Laptop
CUST1527,Vamakshi Srivastava,24,Male,Mumbai,Maharashtra,Student,College Student,155645,2015,Credit Card,Laptop
CUST1528,Kabir Srinivas,22,Male,Kolkata,West Bengal,Student,Medical Student,144726,2026,Net Banking,Tablet
CUST1529,Qasim Khosla,70,Male,Jaipur,Rajasthan,Senior Citizen,Retired Army Officer,191839,2025,Debit Card,Tablet
CUST1530,Frado Sarraf,51,Female,Kolkata,West Bengal,Business,Trader,126792,2026,Net Banking,Mobile
CUST1531,Orinder Bahl,24,Male,Lucknow,Uttar Pradesh,Salaried,Civil Engineer,79450,2016,Credit Card,Mobile
CUST1532,Shaurya Bail,58,Female,Delhi,Delhi,Salaried,Bank Manager,50180,2022,Debit Card,Mobile
CUST1533,Daniel Bandi,24,Female,Delhi,Delhi,Student,MBA Student,70612,2017,Credit Card,Laptop
CUST1534,Zayan Gokhale,22,Female,Hyderabad,Telangana,Student,College Student,226875,2024,UPI,Tablet
CUST1535,Ayaan Char,34,Female,Delhi,Delhi,Business,Retailer,21915,2025,UPI,Mobile
CUST1536,Bhavini Devan,85,Female,Bengaluru,Karnataka,Senior Citizen,Retired Teacher,121345,2016,Net Banking,Mobile
CUST1537,Chameli Mallick,39,Female,Delhi,Delhi,Salaried,Data Analyst,17329,2020,UPI,Tablet
CUST1538,Meera Loke,46,Male,Lucknow,Uttar Pradesh,Business,Retailer,120204,2016,Net Banking,Laptop
CUST1539,Brijesh Palla,56,Female,Lucknow,Uttar Pradesh,Business,Restaurant Owner,201022,2023,Net Banking,Tablet
CUST1540,Ekaraj Venkatesh,51,Female,Mumbai,Maharashtra,Business,Consultant,240115,2013,UPI,Laptop
CUST1541,Alexander Doctor,33,Male,Pune,Maharashtra,Business,Consultant,64827,2022,Debit Card,Tablet
CUST1542,Amara Khurana,63,Female,Chennai,Tamil Nadu,Senior Citizen,Retired Army Officer,38254,2017,Credit Card,Mobile
CUST1543,Lavanya Gokhale,56,Male,Lucknow,Uttar Pradesh,Salaried,Software Engineer,123501,2016,Debit Card,Laptop
CUST1544,Dakshesh Prashad,56,Male,Delhi,Delhi,Salaried,Data Analyst,57970,2026,UPI,Mobile
CUST1545,Bhavika Loyal,56,Female,Ahmedabad,Gujarat,Business,Consultant,130185,2022,Credit Card,Mobile
CUST1546,Bhavani Patla,58,Female,Hyderabad,Telangana,Salaried,Bank Manager,118091,2016,Net Banking,Laptop
CUST1547,Kashvi D’Alia,47,Male,Delhi,Delhi,Salaried,Civil Engineer,218198,2024,UPI,Laptop
CUST1548,Finn Chaudhary,62,Female,Lucknow,Uttar Pradesh,Senior Citizen,Retired Government Officer,211387,2025,Credit Card,Mobile
CUST1549,Timothy Bora,39,Female,Hyderabad,Telangana,Salaried,Software Engineer,152736,2026,UPI,Mobile
CUST1550,Chanchal Bhasin,41,Female,Lucknow,Uttar Pradesh,Salaried,Software Engineer,182317,2023,Net Banking,Laptop
CUST1551,Andrew Kumer,81,Female,Bengaluru,Karnataka,Senior Citizen,Retired Banker,37335,2017,Net Banking,Tablet
CUST1552,Raksha Singhal,19,Male,Lucknow,Uttar Pradesh,Student,MBA Student,222529,2012,Credit Card,Tablet
CUST1553,Gayathri Narayanan,39,Female,Kolkata,West Bengal,Business,Business Owner,20641,2016,Credit Card,Mobile
CUST1554,Ganga Rout,68,Female,Delhi,Delhi,Senior Citizen,Retired Banker,196585,2024,Credit Card,Tablet
CUST1555,Vihaan Oak,24,Male,Jaipur,Rajasthan,Student,Medical Student,154608,2016,Net Banking,Tablet
CUST1556,Logan Basu,21,Female,Kolkata,West Bengal,Student,Medical Student,75183,2015,UPI,Laptop
CUST1557,Ranveer Rau,40,Male,Lucknow,Uttar Pradesh,Salaried,Teacher,126030,2020,Net Banking,Mobile
CUST1558,Anvi Chopra,22,Female,Hyderabad,Telangana,Student,Engineering Student,66880,2014,UPI,Mobile
CUST1559,Azad Pillai,54,Female,Lucknow,Uttar Pradesh,Business,Business Owner,32614,2024,Credit Card,Tablet
CUST1560,Ria Datta,64,Female,Delhi,Delhi,Senior Citizen,Retired Banker,192568,2026,Net Banking,Laptop
CUST1561,Geetika Nazareth,64,Male,Mumbai,Maharashtra,Senior Citizen,Retired Teacher,227565,2020,Debit Card,Laptop
CUST1562,Bhanumati Pandey,38,Male,Jaipur,Rajasthan,Business,Restaurant Owner,126415,2017,Credit Card,Laptop
CUST1563,Ganga Das,43,Male,Mumbai,Maharashtra,Salaried,Teacher,72672,2025,Credit Card,Mobile
CUST1564,Harshil Ganesh,22,Female,Hyderabad,Telangana,Student,Engineering Student,244889,2023,Credit Card,Laptop
CUST1565,Raghav Nagar,32,Female,Ahmedabad,Gujarat,Salaried,Doctor,139733,2013,Credit Card,Tablet
CUST1566,Warjas Johal,40,Male,Jaipur,Rajasthan,Salaried,Civil Engineer,84692,2020,Credit Card,Laptop
CUST1567,Unni Biswas,18,Male,Jaipur,Rajasthan,Student,College Student,44094,2024,Net Banking,Mobile
CUST1568,Daniel Mangat,38,Male,Pune,Maharashtra,Salaried,Civil Engineer,36934,2015,Credit Card,Tablet
CUST1569,Charvi Mitra,31,Male,Pune,Maharashtra,Salaried,Marketing Executive,36780,2015,Credit Card,Tablet
CUST1570,Vedika Parikh,39,Male,Hyderabad,Telangana,Salaried,Teacher,64875,2013,UPI,Mobile
CUST1571,Nathaniel Sem,52,Male,Bengaluru,Karnataka,Business,Retailer,234104,2026,Net Banking,Tablet
CUST1572,Anusha Rana,38,Male,Lucknow,Uttar Pradesh,Salaried,Marketing Executive,125061,2022,UPI,Laptop
CUST1573,Ekalinga Dua,61,Female,Lucknow,Uttar Pradesh,Business,Restaurant Owner,249180,2025,Credit Card,Laptop
CUST1574,Nachiket Anne,36,Female,Jaipur,Rajasthan,Salaried,Civil Engineer,49812,2012,UPI,Tablet
CUST1575,Jyoti Vaidya,56,Female,Pune,Maharashtra,Business,Trader,65153,2018,Credit Card,Tablet
CUST1576,Dipta Krishnamurthy,48,Female,Lucknow,Uttar Pradesh,Business,Retailer,232309,2024,Net Banking,Tablet
CUST1577,Rajata Sani,20,Male,Chennai,Tamil Nadu,Student,MBA Student,169759,2024,Debit Card,Laptop
CUST1578,Ubika Patla,45,Female,Jaipur,Rajasthan,Salaried,Marketing Executive,233955,2014,UPI,Laptop
CUST1579,Harinakshi Tank,46,Male,Jaipur,Rajasthan,Salaried,Software Engineer,234288,2022,Credit Card,Tablet
CUST1580,Daksha Mandal,26,Female,Kolkata,West Bengal,Salaried,Teacher,177657,2016,Debit Card,Tablet
CUST1581,Victor Kumar,28,Female,Pune,Maharashtra,Salaried,Software Engineer,88289,2020,Net Banking,Laptop
CUST1582,Hamsini Kota,25,Female,Bengaluru,Karnataka,Salaried,Doctor,32845,2014,UPI,Laptop
CUST1583,Aadhya Wason,64,Male,Chennai,Tamil Nadu,Senior Citizen,Retired Teacher,102785,2018,Debit Card,Tablet
CUST1584,Hritik Kapoor,49,Male,Delhi,Delhi,Salaried,Bank Manager,209538,2022,Net Banking,Tablet
CUST1585,Anita Ray,40,Female,Ahmedabad,Gujarat,Salaried,HR Manager,79816,2024,UPI,Laptop
CUST1586,Brijesh Sampath,82,Male,Mumbai,Maharashtra,Senior Citizen,Retired Teacher,62933,2025,Credit Card,Tablet
CUST1587,Liam Randhawa,77,Female,Bengaluru,Karnataka,Senior Citizen,Retired Government Officer,119994,2015,Net Banking,Laptop
CUST1588,Charan Subramanian,24,Female,Kolkata,West Bengal,Salaried,Civil Engineer,223860,2013,Credit Card,Tablet
CUST1589,Eesha Sharaf,18,Female,Pune,Maharashtra,Student,Medical Student,187348,2024,Net Banking,Tablet
CUST1590,Ridhi Comar,49,Male,Mumbai,Maharashtra,Salaried,Marketing Executive,141027,2021,Credit Card,Laptop
CUST1591,Neel Anne,61,Male,Hyderabad,Telangana,Business,Consultant,161672,2020,Debit Card,Tablet
CUST1592,Rajata Chaudhary,23,Female,Chennai,Tamil Nadu,Student,Medical Student,230117,2023,Credit Card,Laptop
CUST1593,Jairaj Jain,51,Female,Mumbai,Maharashtra,Business,Retailer,50705,2014,Net Banking,Tablet
CUST1594,Yamini Nagarajan,74,Male,Lucknow,Uttar Pradesh,Senior Citizen,Retired Army Officer,101830,2017,Credit Card,Tablet
CUST1595,Oliver Saran,21,Female,Jaipur,Rajasthan,Student,Engineering Student,92638,2020,Credit Card,Tablet
CUST1596,Gabriel Saran,52,Female,Mumbai,Maharashtra,Salaried,Doctor,233797,2026,Debit Card,Tablet
CUST1597,Matthew Wason,33,Female,Hyderabad,Telangana,Salaried,HR Manager,124803,2020,Debit Card,Laptop
CUST1598,Darika Rama,57,Female,Ahmedabad,Gujarat,Salaried,Software Engineer,143735,2015,Net Banking,Laptop
CUST1599,Rachit Dhar,75,Male,Delhi,Delhi,Senior Citizen,Retired Army Officer,58546,2018,UPI,Tablet
CUST1600,Chaitanya Chhabra,44,Female,Ahmedabad,Gujarat,Salaried,Chartered Accountant,242059,2019,UPI,Tablet
CUST1601,Niharika Ramesh,48,Male,Bengaluru,Karnataka,Salaried,Data Analyst,141642,2016,Debit Card,Tablet
CUST1602,David Hayre,78,Male,Hyderabad,Telangana,Senior Citizen,Retired Army Officer,78196,2012,Credit Card,Mobile
CUST1603,Rachana Tank,20,Male,Lucknow,Uttar Pradesh,Student,Medical Student,182872,2012,UPI,Laptop
CUST1604,Varenya Wason,71,Female,Ahmedabad,Gujarat,Senior Citizen,Retired Army Officer,37943,2012,Credit Card,Laptop
CUST1605,Radhika Sangha,57,Male,Jaipur,Rajasthan,Business,Trader,94698,2021,UPI,Laptop
CUST1606,Eesha Mane,72,Female,Chennai,Tamil Nadu,Senior Citizen,Retired Army Officer,74240,2014,Debit Card,Tablet
CUST1607,Rajeshri Golla,46,Male,Bengaluru,Karnataka,Salaried,Bank Manager,98958,2019,Credit Card,Mobile
CUST1608,Suhani Gupta,74,Female,Lucknow,Uttar Pradesh,Senior Citizen,Retired Teacher,134390,2012,UPI,Tablet
CUST1609,Gautam Borah,21,Male,Lucknow,Uttar Pradesh,Student,College Student,86116,2025,Debit Card,Mobile
CUST1610,Sai Mitter,51,Male,Ahmedabad,Gujarat,Business,Business Owner,65308,2026,Credit Card,Mobile
CUST1611,Utkarsh Sagar,21,Male,Lucknow,Uttar Pradesh,Student,College Student,29573,2017,Net Banking,Mobile
CUST1612,Chakradev Sundaram,60,Female,Ahmedabad,Gujarat,Business,Consultant,116879,2021,Credit Card,Tablet
CUST1613,Tanay Krishna,34,Male,Chennai,Tamil Nadu,Salaried,Chartered Accountant,71717,2023,Net Banking,Tablet
CUST1614,Falan Bail,23,Female,Pune,Maharashtra,Student,College Student,232561,2021,UPI,Mobile
CUST1615,Reva Chadha,42,Male,Hyderabad,Telangana,Business,Trader,93823,2021,Debit Card,Tablet
CUST1616,Maanav Sane,85,Male,Bengaluru,Karnataka,Senior Citizen,Retired Army Officer,94891,2017,UPI,Tablet
CUST1617,Wridesh Manne,28,Male,Pune,Maharashtra,Business,Business Owner,140599,2015,Net Banking,Laptop
CUST1618,Pavani Choudhary,62,Male,Kolkata,West Bengal,Senior Citizen,Retired Army Officer,114095,2020,Debit Card,Tablet
CUST1619,Ridhi Prabhu,23,Male,Kolkata,West Bengal,Salaried,Chartered Accountant,145383,2013,UPI,Tablet
CUST1620,Dayamai Batra,46,Male,Jaipur,Rajasthan,Salaried,Doctor,205261,2023,Net Banking,Laptop
CUST1621,Jacob Sura,54,Female,Pune,Maharashtra,Salaried,Doctor,244391,2015,UPI,Laptop
CUST1622,Orinder Bir,37,Female,Bengaluru,Karnataka,Business,Trader,31407,2020,Credit Card,Mobile
CUST1623,Vrinda Mander,38,Female,Jaipur,Rajasthan,Business,Business Owner,242680,2015,Debit Card,Mobile
CUST1624,Upkaar Aggarwal,54,Male,Hyderabad,Telangana,Business,Consultant,229301,2019,Debit Card,Tablet
CUST1625,Nirja Prabhakar,18,Female,Ahmedabad,Gujarat,Student,MBA Student,68244,2025,Debit Card,Mobile
CUST1626,Hema Dash,25,Male,Pune,Maharashtra,Student,Medical Student,83665,2025,Debit Card,Mobile
CUST1627,Hamsini Jaggi,42,Female,Chennai,Tamil Nadu,Salaried,Bank Manager,61261,2022,Debit Card,Tablet
CUST1628,Abdul Lad,54,Male,Lucknow,Uttar Pradesh,Business,Consultant,119033,2017,Credit Card,Mobile
CUST1629,Jyoti Chaudhari,33,Male,Kolkata,West Bengal,Salaried,Teacher,121519,2014,Net Banking,Laptop
CUST1630,Watika Dash,30,Male,Ahmedabad,Gujarat,Business,Restaurant Owner,173499,2016,Debit Card,Tablet
CUST1631,Chavvi Divan,51,Male,Chennai,Tamil Nadu,Salaried,Civil Engineer,128927,2021,Credit Card,Tablet
CUST1632,Oviya Shanker,27,Female,Pune,Maharashtra,Salaried,Data Analyst,119019,2026,Net Banking,Mobile
CUST1633,Indali Aurora,25,Female,Delhi,Delhi,Student,Medical Student,129251,2021,UPI,Tablet
CUST1634,Bhavya Dube,61,Female,Delhi,Delhi,Senior Citizen,Retired Government Officer,173883,2015,Credit Card,Tablet
CUST1635,Abha Dua,18,Male,Bengaluru,Karnataka,Student,MBA Student,210030,2013,UPI,Tablet
CUST1636,Aarush Suresh,38,Male,Chennai,Tamil Nadu,Business,Restaurant Owner,43023,2020,Debit Card,Tablet
CUST1637,Pratyush Nayak,62,Female,Ahmedabad,Gujarat,Business,Trader,37446,2020,Net Banking,Mobile
CUST1638,Dev Narasimhan,23,Male,Lucknow,Uttar Pradesh,Student,Engineering Student,34456,2020,Net Banking,Laptop
CUST1639,Kabir Din,23,Male,Bengaluru,Karnataka,Student,MBA Student,110897,2018,UPI,Mobile
CUST1640,Bachittar Pant,35,Male,Pune,Maharashtra,Salaried,Teacher,239725,2013,Credit Card,Tablet
CUST1641,Yauvani Pillai,33,Male,Lucknow,Uttar Pradesh,Business,Consultant,182440,2013,Credit Card,Mobile
CUST1642,Gunbir Dubey,81,Male,Jaipur,Rajasthan,Senior Citizen,Retired Army Officer,233722,2022,Debit Card,Laptop
CUST1643,Eshana Pillay,68,Male,Lucknow,Uttar Pradesh,Senior Citizen,Retired Army Officer,187037,2018,Net Banking,Tablet
CUST1644,Qabil Sunder,83,Female,Jaipur,Rajasthan,Senior Citizen,Retired Teacher,85834,2017,Net Banking,Tablet
CUST1645,Aadhya Kata,24,Male,Ahmedabad,Gujarat,Student,Medical Student,204416,2013,UPI,Laptop
CUST1646,Girindra Manne,64,Female,Lucknow,Uttar Pradesh,Business,Consultant,205583,2015,Net Banking,Mobile
CUST1647,Prisha Dubey,29,Female,Bengaluru,Karnataka,Salaried,Software Engineer,83211,2019,UPI,Tablet
CUST1648,Kashish Bora,44,Male,Delhi,Delhi,Salaried,Chartered Accountant,248839,2012,UPI,Laptop
CUST1649,Zaitra Brar,18,Female,Bengaluru,Karnataka,Student,College Student,16539,2026,Net Banking,Mobile
CUST1650,Gautam Kulkarni,73,Male,Hyderabad,Telangana,Senior Citizen,Retired Teacher,143662,2018,Debit Card,Laptop
CUST1651,Varsha Bail,21,Female,Jaipur,Rajasthan,Student,Engineering Student,74879,2024,Debit Card,Tablet
CUST1652,Karan Chowdhury,39,Male,Mumbai,Maharashtra,Salaried,Data Analyst,63968,2022,UPI,Laptop
CUST1653,Rachit Patel,43,Female,Chennai,Tamil Nadu,Business,Trader,107728,2012,UPI,Mobile
CUST1654,Darpan Nayar,82,Female,Kolkata,West Bengal,Senior Citizen,Retired Army Officer,181746,2015,Net Banking,Mobile
CUST1655,Quincy Trivedi,58,Male,Bengaluru,Karnataka,Salaried,Data Analyst,97048,2024,Net Banking,Mobile
CUST1656,Avni Ramaswamy,27,Male,Lucknow,Uttar Pradesh,Salaried,Civil Engineer,218237,2012,Debit Card,Tablet
CUST1657,Bishakha Saran,72,Male,Jaipur,Rajasthan,Senior Citizen,Retired Government Officer,61854,2016,Net Banking,Tablet
CUST1658,Udarsh Borah,55,Female,Chennai,Tamil Nadu,Salaried,Doctor,224024,2021,Net Banking,Mobile
CUST1659,Caleb Sridhar,54,Female,Lucknow,Uttar Pradesh,Business,Retailer,26225,2026,Debit Card,Mobile
CUST1660,Siya Dixit,54,Female,Chennai,Tamil Nadu,Business,Consultant,171205,2015,Net Banking,Mobile
CUST1661,Priya Bhalla,77,Male,Delhi,Delhi,Senior Citizen,Retired Army Officer,27424,2018,Credit Card,Tablet
CUST1662,Jalsa Mitter,21,Male,Ahmedabad,Gujarat,Student,Engineering Student,93075,2022,Debit Card,Laptop
CUST1663,Devansh Mohan,74,Male,Kolkata,West Bengal,Senior Citizen,Retired Army Officer,23942,2021,UPI,Laptop
CUST1664,Wakeeta Tandon,38,Female,Jaipur,Rajasthan,Salaried,Doctor,206117,2012,Credit Card,Laptop
CUST1665,Jason Bali,45,Female,Jaipur,Rajasthan,Salaried,Civil Engineer,34164,2012,Credit Card,Laptop
CUST1666,Rachit Date,37,Male,Pune,Maharashtra,Salaried,HR Manager,156473,2022,Debit Card,Tablet
CUST1667,Pooja Barman,80,Male,Bengaluru,Karnataka,Senior Citizen,Retired Army Officer,124518,2018,Net Banking,Tablet
CUST1668,Bhavini Krishnamurthy,19,Female,Jaipur,Rajasthan,Student,Medical Student,220683,2020,Credit Card,Laptop
CUST1669,Nakul Patla,62,Female,Mumbai,Maharashtra,Senior Citizen,Retired Government Officer,156979,2017,Credit Card,Tablet
CUST1670,Anamika Din,21,Male,Ahmedabad,Gujarat,Student,College Student,129618,2022,UPI,Tablet
CUST1671,Jai Bhagat,77,Female,Delhi,Delhi,Senior Citizen,Retired Teacher,203670,2013,Debit Card,Tablet
CUST1672,Jeet Nagi,82,Female,Pune,Maharashtra,Senior Citizen,Retired Teacher,52475,2018,Debit Card,Mobile
CUST1673,Faqid Samra,78,Female,Mumbai,Maharashtra,Senior Citizen,Retired Banker,140978,2026,Debit Card,Mobile
CUST1674,Edhitha Bora,24,Male,Bengaluru,Karnataka,Student,College Student,189174,2016,UPI,Laptop
CUST1675,Yashoda Garde,45,Male,Hyderabad,Telangana,Business,Consultant,38778,2018,Credit Card,Laptop
CUST1676,Gabriel Sharaf,60,Female,Bengaluru,Karnataka,Senior Citizen,Retired Teacher,33790,2016,Credit Card,Mobile
CUST1677,Diya Parmar,31,Female,Pune,Maharashtra,Salaried,Doctor,184910,2017,UPI,Tablet
CUST1678,Atharv Prakash,73,Female,Chennai,Tamil Nadu,Senior Citizen,Retired Teacher,32134,2018,UPI,Laptop
CUST1679,Alka Thakur,65,Male,Jaipur,Rajasthan,Senior Citizen,Retired Government Officer,140410,2025,Net Banking,Tablet
CUST1680,Gautami Kakar,53,Male,Ahmedabad,Gujarat,Business,Trader,200052,2019,Credit Card,Tablet
CUST1681,Bahadurjit Som,28,Male,Jaipur,Rajasthan,Business,Consultant,248639,2026,Credit Card,Tablet
CUST1682,Kalpit Mani,24,Male,Bengaluru,Karnataka,Salaried,Civil Engineer,219385,2016,Debit Card,Tablet
CUST1683,Yashoda Lala,67,Female,Hyderabad,Telangana,Senior Citizen,Retired Government Officer,131606,2014,Net Banking,Tablet
CUST1684,Girish Ramachandran,81,Male,Ahmedabad,Gujarat,Senior Citizen,Retired Banker,116113,2018,Credit Card,Tablet
CUST1685,Faqid Parekh,47,Male,Ahmedabad,Gujarat,Salaried,Data Analyst,168920,2018,Credit Card,Tablet
CUST1686,Faqid Hegde,78,Male,Mumbai,Maharashtra,Senior Citizen,Retired Teacher,27122,2023,Credit Card,Tablet
CUST1687,Ishwar Iyengar,25,Female,Mumbai,Maharashtra,Student,Engineering Student,116280,2013,Credit Card,Mobile
CUST1688,Rishi Gera,23,Male,Ahmedabad,Gujarat,Salaried,Teacher,135938,2022,Debit Card,Tablet
CUST1689,Dev Kohli,83,Female,Jaipur,Rajasthan,Senior Citizen,Retired Government Officer,77441,2023,Net Banking,Mobile
CUST1690,Andrew Ratta,31,Male,Delhi,Delhi,Business,Retailer,55357,2018,Debit Card,Mobile
CUST1691,Anirudh Nori,51,Female,Hyderabad,Telangana,Salaried,HR Manager,134485,2021,Debit Card,Tablet
CUST1692,Amruta Varkey,25,Male,Chennai,Tamil Nadu,Student,Engineering Student,16072,2015,UPI,Mobile
CUST1693,Anmol Dixit,67,Male,Delhi,Delhi,Senior Citizen,Retired Banker,229899,2025,Debit Card,Tablet
CUST1694,Avni Kala,47,Female,Bengaluru,Karnataka,Business,Restaurant Owner,81999,2014,Credit Card,Laptop
CUST1695,Eesha Tank,74,Male,Mumbai,Maharashtra,Senior Citizen,Retired Banker,197933,2023,Debit Card,Mobile
CUST1696,Tanvi Badami,57,Female,Hyderabad,Telangana,Business,Trader,115245,2013,Debit Card,Tablet
CUST1697,Azaan Bhatnagar,23,Male,Chennai,Tamil Nadu,Salaried,Civil Engineer,209433,2013,Credit Card,Laptop
CUST1698,Ethan Patla,66,Female,Chennai,Tamil Nadu,Senior Citizen,Retired Banker,205949,2024,Net Banking,Laptop
CUST1699,Gaurang Chandran,25,Male,Pune,Maharashtra,Salaried,Software Engineer,108444,2017,UPI,Tablet
CUST1700,Neel Dhar,63,Female,Mumbai,Maharashtra,Senior Citizen,Retired Teacher,198643,2017,Credit Card,Mobile
CUST1701,Jonathan Dara,80,Female,Pune,Maharashtra,Senior Citizen,Retired Government Officer,52443,2025,Debit Card,Laptop
CUST1702,Gauri Kalita,63,Male,Chennai,Tamil Nadu,Business,Business Owner,29459,2025,Net Banking,Mobile
CUST1703,Hemani Menon,68,Male,Hyderabad,Telangana,Senior Citizen,Retired Army Officer,65454,2022,UPI,Laptop
CUST1704,Lavanya Oommen,22,Male,Mumbai,Maharashtra,Student,Medical Student,59881,2012,UPI,Tablet
CUST1705,Omaja Patla,39,Female,Ahmedabad,Gujarat,Business,Consultant,124860,2018,Net Banking,Mobile
CUST1706,Baljiwan Sarraf,20,Male,Bengaluru,Karnataka,Student,MBA Student,210907,2012,Net Banking,Tablet
CUST1707,Owen Sharaf,23,Female,Ahmedabad,Gujarat,Student,Engineering Student,179458,2015,Debit Card,Laptop
